"fileName","cilium","vertical_length_in_um","vertical_length_in_layers","horizontal_length_in_um","horizontal_length_in_pixels","total_length_in_um","to_be_removed"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_2_1024x1024.czi",11,1.967,7,1.81710750779532,8.27285214690953,2.67786644455733,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_2_1024x1024.czi",12,2.248,8,2.48402644917044,11.3091732078818,3.35020766523186,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_2_1024x1024.czi",13,1.686,6,1.12577604237699,5.1253867529377,2.02730552645377,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_2_1024x1024.czi",14,1.967,7,2.33707558114968,10.6401413543561,3.05467040317054,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_2_1024x1024.czi",15,1.686,6,0.881633545738505,4.01386485959741,1.9025965702091,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_2_1024x1024.czi",16,1.686,6,1.19563301563043,5.44342870074604,2.06691419949294,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_2_1024x1024.czi",17,1.967,7,1.53857672824968,7.00476869688835,2.49725996818743,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_2_1024x1024.czi",18,1.967,7,1.54406976136763,7.02977715160436,2.50064800161276,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_2_1024x1024.czi",19,1.686,6,0.943421641861699,4.2951711562658,1.93200424283515,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_2_2048x2048.czi",1,1.967,7,2.09157922714666,19.0449113500451,2.87120056133865,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_2_2048x2048.czi",2,1.967,7,1.65767343131297,15.0939745130998,2.57234721701424,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_2_2048x2048.czi",3,1.967,7,0.988411691623618,9,2.20137381472077,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_2_2048x2048.czi",4,1.686,6,1.04076365644428,9.47669173420238,1.98135937895559,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_2_2048x2048.czi",5,2.248,8,1.32921672325355,12.1032061950127,2.61157444798668,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_2_2048x2048.czi",6,1.686,6,0.99331595133952,9.04465582288956,1.95685272291645,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_2_2048x2048.czi",7,1.967,7,2.00459111512144,18.2528395697721,2.80846480106549,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_2_2048x2048.czi",8,1.686,6,0.667525783508658,6.07816773363871,1.81333578568583,"yes_or_no"
