fileName;cilium_number_clemens;cilium_number_kai;horizontal_length_in_pixels;horizontal_length_in_um;horizontal_scaling_in_um;researcher;vertical_scaling_in_um;z_lower;z_upper;zstack_layers;comments;vertical_length_in_layers;vertical_length_in_um;total_length_in_um
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_1.czi;26;27;9,72224865327572;2,135463163948820;0,219647042583026;clemens;0,281399093816734;7;23;17;NA;17;4,78378459488448;5,23877829029215
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_1.czi;27;29;12,74573048307292;2,799562006167290;0,219647042583026;clemens;0,281399093816734;11;21;11;NA;11;3,09539003198407;4,17360598002277
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_1.czi;28;26;6,56498144620889;1,441978759272220;0,219647042583026;clemens;0,281399093816734;13;25;13;NA;13;3,65818821961754;3,93212967644009
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_1.czi;29;1;11,89911480526556;2,613605376332480;0,219647042583026;clemens;0,281399093816734;2;13;12;NA;12;3,37678912580081;4,27008639998310
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_1.czi;30;19;18,14489134830514;3,985471722645560;0,219647042583026;clemens;0,281399093816734;4;16;13;NA;13;3,65818821961754;5,40983603283463
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_1.czi;31;NA;NA;NA;NA;NA;NA;NA;NA;NA;at border;NA;NA;NA
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi;1;2;16,27594336005345;3,574962824284580;0,219647042583026;clemens;0,281399093816734;8;17;10;NA;10;2,81399093816734;4,54960483944537
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi;2;3;15,74319599603412;3,457946441333830;0,219647042583026;clemens;0,281399093816734;9;17;9;NA;9;2,53259184435061;4,28618887138732
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi;3;1;15,13390750103886;3,324118025328260;0,219647042583026;clemens;0,281399093816734;7;17;11;NA;11;3,09539003198407;4,54215808800383
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi;4;4;16,18409713267939;3,554789072069460;0,219647042583026;clemens;0,281399093816734;10;18;9;NA;9;2,53259184435061;4,36469320765797
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi;5;28;11,11597948900593;2,441592020173730;0,219647042583026;clemens;0,281399093816734;9;16;8;NA;8;2,25119275053387;3,32103001989327
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi;6;6;13,43954381259369;2,951956052101210;0,219647042583026;clemens;0,281399093816734;9;18;10;NA;10;2,81399093816734;4,07830718970811
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi;7;9;21,48792584292982;4,719759362642910;0,219647042583026;clemens;0,281399093816734;6;17;12;NA;12;3,37678912580081;5,80334672765483
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi;8;10;11,77720255408732;2,586827710906540;0,219647042583026;clemens;0,281399093816734;8;17;10;NA;10;2,81399093816734;3,82233208996836
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi;9;12;13,79800710247681;3,030691453598620;0,219647042583026;clemens;0,281399093816734;9;18;10;NA;10;2,81399093816734;4,13565420302564
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi;10;7;15,64848089188312;3,437142548819120;0,219647042583026;clemens;0,281399093816734;6;17;12;NA;12;3,37678912580081;4,81836628962861
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi;11;8;11,88440853638776;2,610375187866040;0,219647042583026;clemens;0,281399093816734;9;17;9;NA;9;2,53259184435061;3,63704276459569
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi;12;11;15,27416118809807;3,354924332902180;0,219647042583026;clemens;0,281399093816734;9;18;10;NA;10;2,81399093816734;4,37881973590910
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi;13;13;11,56680465161544;2,540614433862920;0,219647042583026;clemens;0,281399093816734;9;19;11;NA;11;3,09539003198407;4,00451759287670
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi;14;29;10,20196059588543;2,240830473434800;0,219647042583026;clemens;0,281399093816734;10;18;9;NA;9;2,53259184435061;3,38161834936251
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi;15;16;8,39761987299082;1,844512369838880;0,219647042583026;clemens;0,281399093816734;10;20;11;NA;11;3,09539003198407;3,60328535264625
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi;16;15;12,28128975820539;2,697548974495020;0,219647042583026;clemens;0,281399093816734;10;19;10;NA;10;2,81399093816734;3,89811691331687
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi;17;14;14,24719270593326;3,129353742968700;0,219647042583026;clemens;0,281399093816734;9;17;9;NA;9;2,53259184435061;4,02577648394734
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi;18;30;5,21080607967707;1,144538144874720;0,219647042583026;clemens;0,281399093816734;12;20;9;NA;9;2,53259184435061;2,77920654416768
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi;19;17;10,96192935526234;2,407755363887430;0,219647042583026;clemens;0,281399093816734;6;16;11;NA;11;3,09539003198407;3,92157179488468
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi;20;18;15,03966110821650;3,303417083870710;0,219647042583026;clemens;0,281399093816734;7;16;10;NA;10;2,81399093816734;4,33948262239829
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi;21;19;16,66320797445684;3,660024351535340;0,219647042583026;clemens;0,281399093816734;8;16;9;NA;9;2,53259184435061;4,45082011587785
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi;22;20;11,77158920876871;2,585594756208310;0,219647042583026;clemens;0,281399093816734;8;18;11;NA;11;3,09539003198407;4,03320464313904
