fileName;cilium;vertical_length;horizontal_length;total_length;to_be_removed
181005_ES3_365_x63_zstack_2;1;1,688394563;1,107701301;2,019326217;no
181005_ES3_365_x63_zstack_2;2;2,251192751;1,117357305;2,51323619;no
181005_ES3_365_x63_zstack_2;3;1,406995469;1,099414649;1,785594809;no
181005_ES3_365_x63_zstack_2;4;1,688394563;1,772465914;2,447919855;no
181005_ES3_365_x63_zstack_2;5;1,688394563;0,889698311;1,908465164;no
181005_ES3_365_x63_zstack_2;6;1,969793657;1,761910749;2,642804672;no
181005_ES3_365_x63_zstack_2;7;1,406995469;1,100922601;1,78652367;no
181005_ES3_365_x63_zstack_2;8;1,688394563;1,993413968;2,61235056;no
181005_ES3_365_x63_zstack_2;9;2,251192751;0,898071963;2,423716578;no
181005_ES3_365_x63_zstack_2;10;2,532591844;4,764822444;5,396068418;no
181005_ES3_365_x63_zstack_2;11;1,406995469;0,671777981;1,5591414;no
181005_ES3_365_x63_zstack_2;12;1,969793657;1,321835314;2,372200592;no
181005_ES3_365_x63_zstack_2;13;1,688394563;1,652124336;2,362242795;no
181005_ES3_365_x63_zstack_2;14;1,688394563;1,889554373;2,533987358;no
181005_ES3_365_x63_zstack_2;15;1,688394563;2,096445775;2,691795142;no
181005_ES3_365_x63_zstack_2;16;1,125596375;0,921779789;1,454869471;no
181005_ES3_365_x63_zstack_2;17;1,688394563;1,976855815;2,599737509;no
181005_ES3_365_x63_zstack_3;1;1,969793657;2,314963528;3,039595892;no
181005_ES3_365_x63_zstack_3;2;1,969793657;2,00092405;2,807807704;no
181005_ES3_365_x63_zstack_3;3;1,969793657;6,050366117;6,362940924;no
181005_ES3_365_x63_zstack_3;4;1,406995469;2,399910415;2,781942891;no
181005_ES3_365_x63_zstack_3;5;1,688394563;1,33493125;2,152374884;no
181005_ES3_365_x63_zstack_3;6;1,688394563;2,922597587;3,375241155;no
181005_ES3_365_x63_zstack_3;7;1,688394563;2,372057346;2,911585866;no
181005_ES3_365_x63_zstack_3;8;1,688394563;2,042951202;2,650344471;no
181005_ES3_365_x63_zstack_3;9;1,125596375;1,636500129;1,986227548;no
181005_ES3_365_x63_zstack_3;10;1,406995469;1,92187553;2,381856798;no
181005_ES3_365_x63_zstack_3;11;1,406995469;1,871393712;2,341313878;no
181005_ES3_365_x63_zstack_3;12;1,406995469;1,775506472;2,265404927;no
181005_ES3_365_x63_zstack_3;13;1,406995469;2,741863712;3,081793774;no
181005_ES3_365_x63_zstack_3;14;1,688394563;1,34324479;2,157540907;no
181005_ES3_365_x63_zstack_3;15;1,406995469;1,759688342;2,253028919;no
181005_ES3_365_x63_zstack_3;16;2,532591844;5,802254844;6,330891148;no
181005_ES3_365_x63_zstack_3;17;1,406995469;2,295157567;2,692096675;no
181005_ES3_365_x63_zstack_3;18;1,688394563;2,027559759;2,638498584;no
181005_ES3_365_x63_zstack_3;19;1,688394563;2,396269517;2,931345049;no
181005_ES3_365_x63_zstack_4;1;2,251192751;1,690290776;2,815129075;no
181005_ES3_365_x63_zstack_4;2;1,406995469;1,364705276;1,960116512;no
181005_ES3_365_x63_zstack_4;3;1,406995469;2,20589078;2,616407916;no
181005_ES3_365_x63_zstack_4;4;1,688394563;2,03911445;2,647388136;no
181005_ES3_365_x63_zstack_4;5;1,688394563;1,876300919;2,524119913;no
181005_ES3_365_x63_zstack_4;6;1,688394563;2,214045567;2,7843624;no
181005_ES3_365_x63_zstack_4;7;1,688394563;0,658941128;1,812423684;no
181005_ES3_365_x63_zstack_4;8;1,969793657;2,417237931;3,118192789;no
181005_ES3_365_x63_zstack_4;9;1,688394563;0,881633546;1,904718853;no
181005_ES3_365_x63_zstack_4;10;1,688394563;2,949201525;3,398303376;no
181005_ES3_365_x63_zstack_4;11;1,688394563;2,644265446;3,137326242;no
181005_ES3_365_x63_zstack_4;12;1,688394563;0,891224694;1,909177219;no
181005_ES3_365_x63_zstack_4;13;2,532591844;6,200344548;6,69763346;no
181005_ES3_365_x63_zstack_4;14;1,406995469;1,367451384;1,962029444;no
181005_ES3_365_x63_zstack_4;15;1,688394563;1,881551812;2,528025597;no
