fileName,cilium,cilium_shape,cilium_projection_area_in_pixels,cilium_projection_area_in_um2,number_of_z_stack_layers,lowest_cilium_layer,uppermost_cilium_layer,vertical_length_in_layers,vertical_length_in_um,horizontal_length_in_pixels,horizontal_length_in_um,total_length_in_um,to_be_removed
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi,20,TRUE,39,1.9,38,14,25,12,3.38,10.1,2.23,4.04,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi,21,TRUE,65,3.1,38,12,23,12,3.38,15.1,3.32,4.74,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi,22,TRUE,23,1.1,38,17,25,9,2.53,7.1,1.56,2.97,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi,23,TRUE,60,2.9,38,16,28,13,3.66,15.5,3.41,5,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi,24,FALSE,30,1.4,38,18,27,10,2.81,6.3,1.38,3.13,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi,25,TRUE,86,4.1,38,13,24,12,3.38,21.7,4.76,5.84,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi,26,TRUE,36,1.7,38,15,26,12,3.38,8,1.76,3.81,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi,27,TRUE,41,2,38,14,25,12,3.38,9.8,2.16,4.01,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi,28,FALSE,26,1.3,38,17,26,10,2.81,6.1,1.34,3.12,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi,29,TRUE,62,3,38,15,26,12,3.38,16.6,3.65,4.98,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_2.czi,30,TRUE,39,1.9,38,16,25,10,2.81,10,2.2,3.57,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi,1,TRUE,58,2.8,36,14,25,12,3.38,15.6,3.42,4.81,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi,2,TRUE,74,3.6,36,9,22,14,3.94,15.3,3.36,5.17,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi,3,TRUE,45,2.2,36,14,25,12,3.38,10.3,2.26,4.06,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi,4,TRUE,56,2.7,36,13,24,12,3.38,12.6,2.77,4.37,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi,5,TRUE,58,2.8,36,13,24,12,3.38,14,3.08,4.57,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi,6,TRUE,50,2.4,36,14,23,10,2.81,15,3.3,4.34,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi,7,FALSE,27,1.3,36,17,29,13,3.66,6,1.32,3.89,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi,8,FALSE,34,1.6,36,16,26,11,3.1,7,1.55,3.46,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi,9,TRUE,85,4.1,36,12,24,13,3.66,18.6,4.08,5.48,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi,10,TRUE,37,1.8,36,16,28,13,3.66,9,1.98,4.16,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi,11,TRUE,39,1.9,36,17,26,10,2.81,11.1,2.44,3.72,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi,12,FALSE,25,1.2,36,14,24,11,3.1,6.1,1.34,3.37,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi,13,FALSE,45,2.2,36,15,27,13,3.66,8.2,1.81,4.08,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi,14,TRUE,32,1.5,36,15,24,10,2.81,9.6,2.11,3.52,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi,15,TRUE,59,2.8,36,14,24,11,3.1,17.4,3.82,4.92,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi,16,TRUE,42,2,36,15,25,11,3.1,10,2.2,3.8,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi,17,FALSE,44,2.1,36,17,29,13,3.66,9,1.98,4.16,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi,18,TRUE,39,1.9,36,17,27,11,3.1,10.1,2.23,3.81,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi,19,TRUE,39,1.9,36,18,28,11,3.1,10.1,2.21,3.8,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi,20,TRUE,34,1.6,36,15,24,10,2.81,11,2.42,3.71,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi,21,TRUE,36,1.7,36,16,26,11,3.1,8.1,1.78,3.57,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi,22,TRUE,38,1.8,36,17,27,11,3.1,8.4,1.85,3.61,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi,1,FALSE,24,1.2,22,7,16,10,2.81,6.2,1.35,3.12,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi,2,TRUE,44,2.1,22,4,13,10,2.81,11.3,2.49,3.75,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi,3,TRUE,51,2.5,22,8,17,10,2.81,13.6,2.98,4.1,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi,4,TRUE,40,1.9,22,6,14,9,2.53,13.9,3.05,3.96,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi,5,TRUE,52,2.5,22,4,14,11,3.1,13.3,2.93,4.26,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi,6,TRUE,63,3,22,3,13,11,3.1,14.5,3.19,4.45,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi,7,TRUE,17,0.8,22,9,16,8,2.25,7,1.54,2.73,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi,8,TRUE,48,2.3,22,6,14,9,2.53,15.7,3.44,4.27,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi,9,TRUE,29,1.4,22,8,17,10,2.81,7.1,1.56,3.22,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi,10,TRUE,29,1.4,22,9,18,10,2.81,8,1.77,3.32,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi,11,TRUE,24,1.2,22,5,14,10,2.81,6.9,1.52,3.2,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi,12,TRUE,28,1.4,22,7,15,9,2.53,7.2,1.59,2.99,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi,13,TRUE,44,2.1,22,7,16,10,2.81,12.1,2.65,3.86,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi,14,TRUE,34,1.6,22,6,15,10,2.81,8.4,1.85,3.37,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi,15,TRUE,23,1.1,22,6,14,9,2.53,9,1.97,3.21,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi,16,TRUE,29,1.4,22,5,12,8,2.25,12.8,2.8,3.6,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi,17,TRUE,36,1.7,22,7,15,9,2.53,10.3,2.27,3.4,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi,18,TRUE,37,1.8,22,6,13,8,2.25,14.5,3.18,3.9,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi,19,FALSE,24,1.2,22,7,13,7,1.97,6.3,1.38,2.41,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi,1,TRUE,25,1.2,26,11,21,11,3.1,7,1.54,3.46,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi,2,TRUE,37,1.8,26,9,16,8,2.25,10.9,2.4,3.29,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi,3,TRUE,28,1.4,26,12,21,10,2.81,8.2,1.81,3.35,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi,4,TRUE,15,0.7,26,11,18,8,2.25,5.1,1.13,2.52,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi,5,TRUE,39,1.9,26,12,22,11,3.1,9.2,2.03,3.7,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi,6,TRUE,54,2.6,26,9,19,11,3.1,17.3,3.79,4.89,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi,7,TRUE,47,2.3,26,7,17,11,3.1,12.8,2.82,4.18,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi,8,TRUE,45,2.2,26,9,19,11,3.1,12,2.64,4.07,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi,9,TRUE,57,2.7,26,7,18,12,3.38,16.3,3.58,4.92,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi,10,TRUE,22,1.1,26,11,16,6,1.69,8.5,1.88,2.52,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi,11,TRUE,22,1.1,26,12,20,9,2.53,6,1.33,2.86,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi,12,TRUE,57,2.7,26,8,17,10,2.81,16.4,3.6,4.57,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi,13,TRUE,37,1.8,26,10,20,11,3.1,11.5,2.53,3.99,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi,14,TRUE,50,2.4,26,9,19,11,3.1,14.1,3.1,4.38,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi,15,TRUE,34,1.6,26,10,18,9,2.53,11.3,2.48,3.55,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi,16,TRUE,21,1,26,11,20,10,2.81,6,1.32,3.11,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi,17,TRUE,31,1.5,26,9,18,10,2.81,8.3,1.82,3.35,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi,18,TRUE,62,3,26,8,19,12,3.38,16.5,3.63,4.96,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi,19,FALSE,21,1,26,11,20,10,2.81,6,1.32,3.11,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi,20,TRUE,55,2.7,26,8,18,11,3.1,14.9,3.27,4.51,
190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi,21,TRUE,60,2.9,26,9,19,11,3.1,13.8,3.04,4.34,
190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1.czi,1,FALSE,26,1.3,36,11,20,10,2.81,6,1.33,3.11,
190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1.czi,2,TRUE,35,1.7,36,13,22,10,2.81,9.2,2.01,3.46,
190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1.czi,3,TRUE,21,1,36,12,20,9,2.53,6.5,1.42,2.9,
190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1.czi,4,TRUE,43,2.1,36,10,21,12,3.38,10,2.2,4.03,
190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1.czi,5,TRUE,43,2.1,36,11,20,10,2.81,11.7,2.57,3.81,
190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1.czi,6,FALSE,20,1,36,12,20,9,2.53,6,1.33,2.86,
190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1.czi,7,TRUE,19,0.9,36,13,20,8,2.25,6,1.32,2.61,
190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1.czi,8,TRUE,37,1.8,36,11,21,11,3.1,9.2,2.02,3.69,
190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1.czi,9,TRUE,23,1.1,36,13,22,10,2.81,6.4,1.41,3.15,
190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1.czi,10,TRUE,22,1.1,36,13,21,9,2.53,6.6,1.44,2.91,
190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1.czi,11,TRUE,31,1.5,36,15,25,11,3.1,8.3,1.83,3.6,
190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1.czi,12,TRUE,30,1.4,36,14,25,12,3.38,7.4,1.62,3.75,
190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1.czi,13,FALSE,34,1.6,36,13,23,11,3.1,7.2,1.57,3.47,
190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1.czi,14,TRUE,30,1.4,36,13,21,9,2.53,9,1.98,3.21,
190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1.czi,15,TRUE,23,1.1,36,13,21,9,2.53,7.1,1.57,2.98,
190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2.czi,1,TRUE,40,1.9,24,5,14,10,2.81,9.4,2.06,3.49,
190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2.czi,2,TRUE,33,1.6,24,4,15,12,3.38,8,1.76,3.81,
190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2.czi,3,TRUE,21,1,24,7,13,7,1.97,9.1,2,2.81,
190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2.czi,4,TRUE,32,1.5,24,6,15,10,2.81,10.2,2.24,3.6,
190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2.czi,5,TRUE,32,1.5,24,8,14,7,1.97,12.3,2.7,3.34,
190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2.czi,6,TRUE,40,1.9,24,5,16,12,3.38,9.7,2.13,3.99,
190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2.czi,7,TRUE,29,1.4,24,6,15,10,2.81,8.1,1.77,3.33,
190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2.czi,8,TRUE,18,0.9,24,8,15,8,2.25,6.7,1.47,2.69,
190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2.czi,9,FALSE,20,1,24,8,16,9,2.53,5,1.1,2.76,
190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2.czi,10,TRUE,38,1.8,24,7,16,10,2.81,10.7,2.34,3.66,
190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2.czi,11,FALSE,21,1,24,9,19,11,3.1,6,1.33,3.37,
190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2.czi,12,TRUE,19,0.9,24,8,15,8,2.25,5.2,1.14,2.52,yes
190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2.czi,13,TRUE,27,1.3,24,7,15,9,2.53,7.1,1.56,2.97,yes
190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2.czi,14,TRUE,19,0.9,24,8,17,10,2.81,5.2,1.15,3.04,
190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2.czi,15,FALSE,24,1.2,24,10,16,7,1.97,6.1,1.33,2.38,
190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2.czi,16,TRUE,40,1.9,24,6,16,11,3.1,12.3,2.71,4.12,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_1.czi,1,TRUE,25,1.2,24,9,17,9,2.53,7,1.54,2.96,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_1.czi,2,TRUE,23,1.1,24,8,13,6,1.69,6.4,1.41,2.2,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_1.czi,3,TRUE,21,1,24,10,16,7,1.97,9.1,1.99,2.8,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_1.czi,4,TRUE,39,1.9,24,9,17,9,2.53,10.1,2.22,3.37,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_1.czi,5,FALSE,24,1.2,24,10,16,7,1.97,6,1.32,2.37,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_1.czi,6,TRUE,25,1.2,24,10,16,7,1.97,10.4,2.27,3.01,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_1.czi,7,TRUE,39,1.9,24,9,16,8,2.25,14.1,3.1,3.83,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_1.czi,8,TRUE,33,1.6,24,6,14,9,2.53,9.6,2.1,3.29,yes
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_1.czi,9,TRUE,38,1.8,24,9,18,10,2.81,11.1,2.44,3.72,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_1.czi,10,TRUE,34,1.6,24,7,16,10,2.81,11.1,2.44,3.73,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_1.czi,11,TRUE,34,1.6,24,11,18,8,2.25,9.2,2.01,3.02,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_1.czi,12,TRUE,43,2.1,24,8,18,11,3.1,11.3,2.49,3.97,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_1.czi,13,TRUE,42,2,24,13,22,10,2.81,10.2,2.24,3.6,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_1.czi,14,TRUE,23,1.1,24,10,17,8,2.25,7,1.54,2.73,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_1.czi,15,FALSE,21,1,24,10,19,10,2.81,5.1,1.11,3.03,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_1.czi,16,TRUE,34,1.6,24,9,17,9,2.53,12,2.64,3.66,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_1.czi,17,FALSE,21,1,24,11,19,9,2.53,6.1,1.34,2.86,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_1.czi,18,TRUE,27,1.3,24,8,17,10,2.81,8.8,1.93,3.42,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_1.czi,19,TRUE,30,1.4,24,11,19,9,2.53,8.3,1.81,3.12,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_1.czi,20,TRUE,41,2,24,11,20,10,2.81,12,2.64,3.86,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_1.czi,21,FALSE,20,1,24,11,19,9,2.53,6.1,1.34,2.87,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_1.czi,22,TRUE,31,1.5,24,11,19,9,2.53,10.5,2.31,3.43,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_1.czi,23,TRUE,50,2.4,24,10,20,11,3.1,12.8,2.81,4.18,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_1.czi,24,TRUE,22,1.1,24,13,19,7,1.97,7.2,1.57,2.52,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_1.czi,25,TRUE,35,1.7,24,11,19,9,2.53,10,2.2,3.35,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_1.czi,26,TRUE,35,1.7,24,8,17,10,2.81,9.3,2.03,3.47,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_1.czi,27,TRUE,36,1.7,24,9,18,10,2.81,10.7,2.35,3.66,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_1.czi,28,TRUE,20,1,24,10,16,7,1.97,6.7,1.47,2.46,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_1.czi,29,TRUE,45,2.2,24,11,20,10,2.81,12.2,2.67,3.88,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_1.czi,30,TRUE,19,0.9,24,11,17,7,1.97,7,1.54,2.5,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_1.czi,31,TRUE,37,1.8,24,12,19,8,2.25,13.6,2.99,3.74,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_1.czi,32,TRUE,49,2.4,24,10,22,13,3.66,10,2.2,4.27,yes
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_1.czi,33,TRUE,47,2.3,24,9,19,11,3.1,11.1,2.43,3.93,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_1.czi,34,TRUE,49,2.4,24,9,21,13,3.66,11.1,2.43,4.39,yes
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,1,TRUE,44,2.1,22,7,16,10,2.81,10.6,2.33,3.66,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,2,TRUE,17,0.8,22,7,11,5,1.41,6.1,1.35,1.95,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,3,FALSE,16,0.8,22,6,12,7,1.97,5,1.1,2.26,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,4,TRUE,45,2.2,22,4,11,8,2.25,18,3.95,4.55,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,5,TRUE,21,1,22,8,14,7,1.97,7.2,1.58,2.53,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,6,TRUE,32,1.5,22,8,17,10,2.81,9.5,2.09,3.51,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,7,TRUE,45,2.2,22,6,14,9,2.53,12,2.64,3.66,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,8,TRUE,47,2.3,22,5,14,10,2.81,15,3.3,4.33,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,9,TRUE,20,1,22,8,14,7,1.97,7.1,1.55,2.51,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,10,TRUE,32,1.5,22,5,12,8,2.25,11.6,2.54,3.4,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,11,TRUE,25,1.2,22,5,12,8,2.25,7.1,1.55,2.73,yes
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,12,TRUE,38,1.8,22,6,13,8,2.25,10.7,2.35,3.25,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,13,TRUE,24,1.2,22,6,14,9,2.53,9.8,2.14,3.32,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,14,FALSE,17,0.8,22,6,12,7,1.97,5,1.1,2.26,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,15,TRUE,21,1,22,5,11,7,1.97,7.1,1.56,2.51,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,16,TRUE,27,1.3,22,6,14,9,2.53,8.4,1.83,3.13,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,17,TRUE,33,1.6,22,8,16,9,2.53,12,2.65,3.66,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,18,TRUE,49,2.4,22,4,14,11,3.1,11.1,2.45,3.95,yes
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,19,TRUE,32,1.5,22,6,15,10,2.81,7.6,1.66,3.27,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,20,TRUE,44,2.1,22,6,15,10,2.81,12.3,2.7,3.9,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,21,FALSE,24,1.2,22,4,13,10,2.81,6.3,1.38,3.13,yes
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,22,TRUE,28,1.4,22,5,11,7,1.97,9.8,2.15,2.92,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,23,TRUE,47,2.3,22,3,13,11,3.1,8.2,1.81,3.59,yes
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,24,TRUE,21,1,22,7,12,6,1.69,8.8,1.93,2.56,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,25,TRUE,19,0.9,22,8,15,8,2.25,8,1.76,2.86,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,26,TRUE,44,2.1,22,7,16,10,2.81,11.9,2.6,3.83,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,27,TRUE,23,1.1,22,6,13,8,2.25,6.2,1.36,2.63,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,28,TRUE,30,1.4,22,6,14,9,2.53,10.4,2.29,3.41,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,29,TRUE,41,2,22,5,13,9,2.53,13.5,2.96,3.89,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,30,TRUE,32,1.5,22,4,11,8,2.25,9.6,2.11,3.09,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,31,TRUE,24,1.2,22,9,15,7,1.97,8.6,1.9,2.73,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,32,TRUE,26,1.3,22,7,15,9,2.53,7.3,1.61,3,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,33,TRUE,27,1.3,22,6,13,8,2.25,8,1.76,2.86,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,34,TRUE,22,1.1,22,6,14,9,2.53,7.2,1.58,2.99,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,35,TRUE,26,1.3,22,6,13,8,2.25,8,1.76,2.86,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,36,TRUE,30,1.4,22,8,15,8,2.25,11,2.42,3.3,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,37,TRUE,26,1.3,22,7,16,10,2.81,7,1.54,3.21,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,38,TRUE,25,1.2,22,7,14,8,2.25,7.1,1.57,2.74,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,39,TRUE,36,1.7,22,5,12,8,2.25,8.1,1.77,2.87,yes
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,40,TRUE,32,1.5,22,7,15,9,2.53,10,2.2,3.35,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,41,TRUE,32,1.5,22,8,15,8,2.25,8.9,1.95,2.98,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,42,TRUE,21,1,22,9,15,7,1.97,6.4,1.4,2.42,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,43,TRUE,20,1,22,6,13,8,2.25,7.2,1.58,2.75,
